stat_name,stat_value,file
mean_leaf_depth,7.230769230769231,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run17_rep0_tr_summary_stats.csv
mean_bl,0.005993452057198444,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run17_rep0_tr_summary_stats.csv
mean_int_bl,0.0038241511401574803,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run17_rep0_tr_summary_stats.csv
mean_ext_bl,0.008112692183846153,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run17_rep0_tr_summary_stats.csv
mean_divergence,0.028856372247288913,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run17_rep0_tr_summary_stats.csv
mean_diversity,0.04140878304032246,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run17_rep0_tr_summary_stats.csv
divergence_slope,1.3777079667965954e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run17_rep0_tr_summary_stats.csv
diversity_slope,1.7194069574479392e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run17_rep0_tr_summary_stats.csv
transition_score,5.181818181818182,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run17_rep0_tr_summary_stats.csv
stat_name,stat_value,file
mean_leaf_depth,6.346153846153846,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run18_rep0_tr_summary_stats.csv
mean_bl,0.007101994081712062,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run18_rep0_tr_summary_stats.csv
mean_int_bl,0.005356388707874016,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run18_rep0_tr_summary_stats.csv
mean_ext_bl,0.008807316254615385,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run18_rep0_tr_summary_stats.csv
mean_divergence,0.03702692619129403,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run18_rep0_tr_summary_stats.csv
mean_diversity,0.05587866096944962,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run18_rep0_tr_summary_stats.csv
divergence_slope,2.1677722140848343e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run18_rep0_tr_summary_stats.csv
diversity_slope,2.7944688995555635e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run18_rep0_tr_summary_stats.csv
transition_score,5.545454545454546,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run18_rep0_tr_summary_stats.csv
stat_name,stat_value,file
mean_leaf_depth,6.730769230769231,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run19_rep0_tr_summary_stats.csv
mean_bl,0.00809514542373541,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run19_rep0_tr_summary_stats.csv
mean_int_bl,0.005245037633858268,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run19_rep0_tr_summary_stats.csv
mean_ext_bl,0.010879481495384615,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run19_rep0_tr_summary_stats.csv
mean_divergence,0.04047501969281112,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run19_rep0_tr_summary_stats.csv
mean_diversity,0.06123307588146918,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run19_rep0_tr_summary_stats.csv
divergence_slope,2.4067864392764036e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run19_rep0_tr_summary_stats.csv
diversity_slope,3.424260714643696e-5,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run19_rep0_tr_summary_stats.csv
transition_score,5.2727272727272725,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run19_rep0_tr_summary_stats.csv
stat_name,stat_value,file
mean_leaf_depth,7.276923076923077,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run1_rep0_tr_summary_stats.csv
mean_bl,0.006797695145914397,output/10137+1+B/simulations/10137+1+B_maxepi0.0_repcost0.001_mutrate4e-05_run1_rep0_tr_summary_stats.csv
